kind,date,amount,mode_price,area,year,weekno
かぼちゃ,20070529,68840,1680.0,ニュージーランド,2007,22
かぼちゃ,20070530,50413,1680.0,ニュージーランド_各地_鹿児島,2007,22
かぼちゃ,20070531,56081,1680.0,ニュージーランド_各地_鹿児島,2007,22
かぼちゃ,20070601,64299,1680.0,ニュージーランド_各地_鹿児島,2007,22
かぼちゃ,20070602,67979,1890.0,ニュージーランド_各地,2007,22
かぼちゃ,20070604,49759,1890.0,ニュージーランド_各地_鹿児島,2007,23
かぼちゃ,20070605,43642,1890.0,各地_鹿児島,2007,23
かぼちゃ,20070606,31892,2100.0,各地_鹿児島,2007,23
かぼちゃ,20070607,37332,1890.0,各地_鹿児島,2007,23
かぼちゃ,20070608,41375,2257.5,各地_鹿児島,2007,23
かぼちゃ,20070609,42732,2178.75,各地_鹿児島,2007,23
かぼちゃ,20070611,55432,1785.0,各地_鹿児島,2007,24
かぼちゃ,20070612,47824,1890.0,各地_鹿児島,2007,24
かぼちゃ,20070614,68482,2100.0,各地,2007,24
かぼちゃ,20070615,64492,2520.0,各地_鹿児島,2007,24
かぼちゃ,20070616,47695,2205.0,各地_鹿児島,2007,24
かぼちゃ,20070618,63667,2100.0,各地_鹿児島,2007,25
かぼちゃ,20070619,45949,1890.0,各地_鹿児島,2007,25
かぼちゃ,20070620,32605,1785.0,各地_鹿児島,2007,25
かぼちゃ,20070621,43748,2388.75,各地_鹿児島,2007,25
かぼちゃ,20070622,57566,2677.5,各地_鹿児島,2007,25
かぼちゃ,20070623,41914,1863.75,各地_鹿児島,2007,25
かぼちゃ,20070625,72141,2677.5,各地_鹿児島,2007,26
かぼちゃ,20070626,34630,2625.0,各地_鹿児島,2007,26
かぼちゃ,20070628,66718,2625.0,各地_鹿児島,2007,26
かぼちゃ,20070629,51596,2625.0,各地_鹿児島,2007,26
かぼちゃ,20070630,40167,2625.0,各地_鹿児島,2007,26
かぼちゃ,20070702,67254,2100.0,各地_神奈川_茨城,2007,27
かぼちゃ,20070703,51185,2100.0,各地_神奈川_茨城,2007,27
かぼちゃ,20070704,45855,2940.0,各地_神奈川_茨城,2007,27
かぼちゃ,20070705,48670,2100.0,各地_神奈川_茨城,2007,27
かぼちゃ,20070706,42023,1890.0,各地_神奈川_茨城,2007,27
かぼちゃ,20070707,41172,1890.0,各地_神奈川_茨城,2007,27
かぼちゃ,20070709,70145,2415.0,各地_神奈川_茨城,2007,28
かぼちゃ,20070710,65022,1890.0,各地_神奈川_茨城,2007,28
かぼちゃ,20070712,58722,1890.0,各地_神奈川_茨城,2007,28
かぼちゃ,20070713,54642,1890.0,各地_神奈川_茨城,2007,28
かぼちゃ,20070714,55320,1890.0,各地_神奈川_茨城,2007,28
かぼちゃ,20070717,82364,1890.0,各地_神奈川_茨城,2007,29
かぼちゃ,20070718,46017,1890.0,各地_神奈川_茨城,2007,29
かぼちゃ,20070719,58684,1890.0,各地_神奈川_茨城,2007,29
かぼちゃ,20070720,48333,1837.5,各地_神奈川,2007,29
かぼちゃ,20070721,53506,2415.0,神奈川,2007,29
かぼちゃ,20070723,70269,1785.0,各地_神奈川_茨城,2007,30
かぼちゃ,20070724,69867,2100.0,各地_神奈川,2007,30
かぼちゃ,20070726,61324,1680.0,各地_神奈川_茨城,2007,30
かぼちゃ,20070727,60455,1680.0,各地_神奈川_茨城,2007,30
かぼちゃ,20070728,58828,1575.0,各地_神奈川_茨城,2007,30
かぼちゃ,20070730,54639,1680.0,各地_神奈川_茨城,2007,31
かぼちゃ,20070731,51882,1522.5,各地_茨城,2007,31
かぼちゃ,20070801,41320,1995.0,北海道_各地,2007,31
かぼちゃ,20070802,44336,2100.0,北海道,2007,31
かぼちゃ,20070803,37097,2100.0,北海道,2007,31
かぼちゃ,20070804,37484,1995.0,北海道_各地,2007,31
かぼちゃ,20070806,66887,1995.0,北海道_各地,2007,32
かぼちゃ,20070807,34371,1995.0,北海道_各地,2007,32
かぼちゃ,20070808,27148,1995.0,北海道_各地,2007,32
かぼちゃ,20070809,35460,2205.0,北海道_各地,2007,32
かぼちゃ,20070810,39727,2205.0,北海道_各地,2007,32
かぼちゃ,20070811,29720,2205.0,北海道_各地,2007,32
かぼちゃ,20070813,64222,1890.0,北海道,2007,33
かぼちゃ,20070814,39494,1890.0,北海道_各地,2007,33
かぼちゃ,20070818,50707,2205.0,北海道_各地,2007,33
かぼちゃ,20070820,53122,2100.0,北海道,2007,34
かぼちゃ,20070821,50894,2100.0,北海道,2007,34
かぼちゃ,20070823,49987,2047.5,北海道_各地,2007,34
かぼちゃ,20070824,72562,1680.0,北海道,2007,34
かぼちゃ,20070825,56918,1785.0,北海道,2007,34
かぼちゃ,20070827,61554,2415.0,北海道,2007,35
かぼちゃ,20070828,62124,2415.0,北海道,2007,35
かぼちゃ,20070829,51676,2415.0,北海道,2007,35
かぼちゃ,20070830,54974,2415.0,北海道,2007,35
かぼちゃ,20070831,74408,1890.0,北海道_各地,2007,35
かぼちゃ,20070901,85827,1050.0,北海道_青森,2007,35
かぼちゃ,20070903,89723,1680.0,北海道,2007,36
かぼちゃ,20070904,56011,1470.0,北海道,2007,36
かぼちゃ,20070905,34397,1470.0,北海道,2007,36
かぼちゃ,20070906,54394,1470.0,北海道,2007,36
かぼちゃ,20070907,52527,1680.0,北海道,2007,36
かぼちゃ,20070908,51243,1680.0,北海道,2007,36
かぼちゃ,20070910,75845,1470.0,北海道,2007,37
かぼちゃ,20070911,68476,1470.0,北海道,2007,37
かぼちゃ,20070913,82728,1680.0,北海道,2007,37
かぼちゃ,20070914,83974,1470.0,北海道,2007,37
かぼちゃ,20070915,89382,1470.0,北海道,2007,37
かぼちゃ,20070918,93313,1155.0,北海道,2007,38
かぼちゃ,20070919,49265,1575.0,北海道,2007,38
かぼちゃ,20070920,27370,1470.0,北海道,2007,38
かぼちゃ,20070921,29417,1470.0,北海道,2007,38
かぼちゃ,20070922,102795,1470.0,北海道,2007,38
かぼちゃ,20070925,92652,2100.0,北海道,2007,39
かぼちゃ,20070926,52123,1365.0,北海道,2007,39
かぼちゃ,20070927,39543,1365.0,北海道,2007,39
かぼちゃ,20070928,68260,1365.0,北海道,2007,39
かぼちゃ,20070929,77579,1365.0,北海道,2007,39
かぼちゃ,20071001,119805,1365.0,北海道,2007,40
かぼちゃ,20071002,62550,1470.0,北海道,2007,40
かぼちゃ,20071003,41630,1024.0,北海道_各地,2007,40
かぼちゃ,20071004,56717,1155.0,北海道,2007,40
かぼちゃ,20071005,56226,1470.0,北海道,2007,40
かぼちゃ,20071006,74221,1470.0,北海道,2007,40
かぼちゃ,20071009,107030,1470.0,北海道,2007,41
かぼちゃ,20071010,40333,1470.0,北海道,2007,41
かぼちゃ,20071011,39030,1470.0,北海道,2007,41
かぼちゃ,20071012,63872,1785.0,北海道,2007,41
かぼちゃ,20071013,63584,1785.0,北海道,2007,41
かぼちゃ,20071015,71335,1575.0,北海道_各地,2007,42
かぼちゃ,20071016,68530,1785.0,北海道,2007,42
かぼちゃ,20071018,61331,1785.0,北海道,2007,42
かぼちゃ,20071019,76420,1785.0,北海道,2007,42
かぼちゃ,20071020,62933,1785.0,北海道,2007,42
かぼちゃ,20071022,96897,1785.0,北海道,2007,43
かぼちゃ,20071023,66652,1365.0,北海道,2007,43
かぼちゃ,20071025,60937,1575.0,北海道,2007,43
かぼちゃ,20071026,49750,1575.0,北海道_各地,2007,43
かぼちゃ,20071027,91735,1312.5,北海道_各地,2007,43
かぼちゃ,20071029,56228,1470.0,北海道,2007,44
かぼちゃ,20071030,33605,1890.0,北海道,2007,44
かぼちゃ,20071031,34775,1890.0,北海道,2007,44
かぼちゃ,20071101,35762,1890.0,北海道,2007,44
かぼちゃ,20071102,42651,1575.0,北海道_各地,2007,44
かぼちゃ,20071105,85649,1785.0,北海道_各地,2007,45
かぼちゃ,20071106,29846,2100.0,北海道,2007,45
かぼちゃ,20071107,26900,2152.5,北海道_各地,2007,45
かぼちゃ,20071108,58172,1890.0,北海道,2007,45
かぼちゃ,20071109,54511,2205.0,北海道_各地,2007,45
かぼちゃ,20071110,44695,2100.0,北海道,2007,45
かぼちゃ,20071112,52317,1890.0,北海道,2007,46
かぼちゃ,20071113,52097,1732.5,北海道_各地,2007,46
かぼちゃ,20071115,38455,1470.0,北海道,2007,46
かぼちゃ,20071116,50629,2152.5,トンガ_北海道,2007,46
かぼちゃ,20071117,39992,1890.0,北海道,2007,46
かぼちゃ,20071119,49560,2415.0,トンガ_北海道_各地,2007,47
かぼちゃ,20071120,59930,2310.0,トンガ_北海道_各地,2007,47
かぼちゃ,20071121,26037,2257.5,トンガ_北海道_各地,2007,47
かぼちゃ,20071122,47532,2415.0,トンガ_北海道_各地,2007,47
かぼちゃ,20071124,50875,2415.0,北海道,2007,47
かぼちゃ,20071126,65030,2310.0,トンガ_北海道_各地,2007,48
かぼちゃ,20071127,35342,2520.0,トンガ_北海道_各地,2007,48
かぼちゃ,20071129,31003,2609.5,北海道_各地,2007,48
かぼちゃ,20071130,40692,2363.0,トンガ_北海道_各地,2007,48
かぼちゃ,20071201,40320,2152.5,メキシコ_各地,2007,48
かぼちゃ,20071203,62725,2415.0,メキシコ_各地_鹿児島,2007,49
かぼちゃ,20071204,55390,2625.0,メキシコ_各地_鹿児島,2007,49
かぼちゃ,20071205,60480,2205.0,メキシコ_各地_鹿児島,2007,49
かぼちゃ,20071206,73085,3071.25,メキシコ_鹿児島,2007,49
かぼちゃ,20071207,55737,2625.0,メキシコ_各地_鹿児島,2007,49
かぼちゃ,20071208,56290,3202.5,メキシコ_鹿児島,2007,49
かぼちゃ,20071210,83232,2362.5,メキシコ_各地_鹿児島,2007,50
かぼちゃ,20071211,55390,3202.5,メキシコ_鹿児島,2007,50
かぼちゃ,20071213,76570,2362.5,メキシコ_各地_鹿児島,2007,50
かぼちゃ,20071214,79350,3202.5,メキシコ_鹿児島,2007,50
かぼちゃ,20071215,56235,2625.0,メキシコ_各地_鹿児島,2007,50
かぼちゃ,20071217,102550,2625.0,メキシコ_各地_鹿児島,2007,51
かぼちゃ,20071218,69550,2100.0,メキシコ_各地_鹿児島,2007,51
かぼちゃ,20071219,49430,3018.75,メキシコ_鹿児島,2007,51
かぼちゃ,20071220,54840,3202.5,メキシコ_鹿児島,2007,51
かぼちゃ,20071221,51485,3202.5,メキシコ_鹿児島,2007,51
かぼちゃ,20071222,44813,3202.5,メキシコ_鹿児島,2007,51
かぼちゃ,20071224,18880,2625.0,メキシコ,2007,52
かぼちゃ,20071225,31170,2100.0,メキシコ,2007,52
かぼちゃ,20071226,16090,2625.0,メキシコ,2007,52
かぼちゃ,20071227,5990,2205.0,メキシコ,2007,52
かぼちゃ,20071228,3400,2625.0,メキシコ,2007,52
かぼちゃ,20080301,79425,1312.5,ニュージーランド,2008,9
かぼちゃ,20080303,94594,3150.0,ニュージーランド_各地,2008,10
かぼちゃ,20080304,78590,3412.5,ニュージーランド_各地,2008,10
かぼちゃ,20080306,92240,1575.0,ニュージーランド,2008,10
かぼちゃ,20080307,83670,3097.5,ニュージーランド_各地,2008,10
かぼちゃ,20080308,63455,1575.0,ニュージーランド,2008,10
かぼちゃ,20080310,84130,3675.0,ニュージーランド_各地,2008,11
かぼちゃ,20080311,62550,1575.0,ニュージーランド,2008,11
かぼちゃ,20080313,80578,3412.5,ニュージーランド_各地,2008,11
かぼちゃ,20080314,66490,3412.5,ニュージーランド_各地,2008,11
かぼちゃ,20080315,56380,3412.5,ニュージーランド_各地,2008,11
かぼちゃ,20080317,63878,3412.5,ニュージーランド_各地,2008,12
かぼちゃ,20080318,47952,3412.5,ニュージーランド_各地,2008,12
かぼちゃ,20080319,67015,3412.5,ニュージーランド_各地,2008,12
かぼちゃ,20080321,56700,3097.5,ニュージーランド_各地,2008,12
かぼちゃ,20080322,48717,3412.5,ニュージーランド_各地,2008,12
かぼちゃ,20080324,54820,3412.5,ニュージーランド_各地,2008,13
かぼちゃ,20080325,55230,3412.5,ニュージーランド_各地,2008,13
かぼちゃ,20080327,65020,3412.5,ニュージーランド_各地,2008,13
かぼちゃ,20080328,54130,3412.5,ニュージーランド_各地,2008,13
かぼちゃ,20080329,61150,3412.5,ニュージーランド_各地,2008,13
かぼちゃ,20080331,40865,3412.5,ニュージーランド_各地,2008,14
かぼちゃ,20080401,47410,3412.5,ニュージーランド_沖縄,2008,14
かぼちゃ,20080402,61510,3412.5,ニュージーランド_沖縄,2008,14
かぼちゃ,20080403,53680,3360.0,ニュージーランド_沖縄,2008,14
かぼちゃ,20080404,63260,3412.5,ニュージーランド_沖縄,2008,14
かぼちゃ,20080405,49820,3412.5,ニュージーランド_沖縄,2008,14
かぼちゃ,20080407,49520,3412.5,ニュージーランド_沖縄,2008,15
かぼちゃ,20080408,71010,3412.5,ニュージーランド_沖縄,2008,15
かぼちゃ,20080410,67730,3517.5,ニュージーランド_沖縄,2008,15
かぼちゃ,20080411,50910,3570.0,ニュージーランド_沖縄,2008,15
かぼちゃ,20080412,67580,1286.5,ニュージーランド,2008,15
かぼちゃ,20080414,54856,3412.5,ニュージーランド_沖縄,2008,16
かぼちゃ,20080415,61788,1575.0,ニュージーランド,2008,16
かぼちゃ,20080416,60670,3832.5,ニュージーランド_沖縄,2008,16
かぼちゃ,20080417,48849,3701.25,ニュージーランド_沖縄,2008,16
かぼちゃ,20080418,42440,3885.0,ニュージーランド_沖縄,2008,16
かぼちゃ,20080419,46930,1653.75,ニュージーランド_各地,2008,16
かぼちゃ,20080421,65900,1890.0,ニュージーランド,2008,17
かぼちゃ,20080422,46020,1890.0,ニュージーランド,2008,17
かぼちゃ,20080424,53446,1680.0,ニュージーランド,2008,17
かぼちゃ,20080425,52350,1995.0,ニュージーランド_各地,2008,17
かぼちゃ,20080426,47890,1890.0,ニュージーランド,2008,17
かぼちゃ,20080428,63650,1942.5,ニュージーランド,2008,18
かぼちゃ,20080430,69173,1890.0,ニュージーランド,2008,18
かぼちゃ,20080501,61926,3596.25,ニュージーランド_各地,2008,18
かぼちゃ,20080502,68850,3832.5,ニュージーランド_各地,2008,18
かぼちゃ,20080506,38460,4987.5,ニュージーランド_各地_鹿児島,2008,19
かぼちゃ,20080507,22610,2362.5,ニュージーランド_各地,2008,19
かぼちゃ,20080508,43984,2205.0,ニュージーランド,2008,19
かぼちゃ,20080509,39926,3281.25,ニュージーランド_各地,2008,19
かぼちゃ,20080510,42183,3937.5,ニュージーランド_鹿児島,2008,19
かぼちゃ,20080512,44912,2310.0,ニュージーランド_各地_鹿児島,2008,20
かぼちゃ,20080513,32855,3465.0,ニュージーランド_各地_鹿児島,2008,20
かぼちゃ,20080515,40855,2415.0,ニュージーランド_各地_鹿児島,2008,20
かぼちゃ,20080516,44340,2415.0,ニュージーランド_各地_鹿児島,2008,20
かぼちゃ,20080517,44671,2782.5,ニュージーランド_各地_鹿児島,2008,20
かぼちゃ,20080519,43374,2940.0,ニュージーランド_各地_鹿児島,2008,21
かぼちゃ,20080520,37196,2835.0,ニュージーランド_各地_鹿児島,2008,21
かぼちゃ,20080521,49951,2940.0,ニュージーランド_各地_鹿児島,2008,21
かぼちゃ,20080522,37434,2940.0,ニュージーランド_各地_鹿児島,2008,21
かぼちゃ,20080523,48616,2940.0,ニュージーランド_各地_鹿児島,2008,21
かぼちゃ,20080524,46823,2940.0,ニュージーランド_各地_鹿児島,2008,21
かぼちゃ,20080526,52432,2730.0,ニュージーランド_各地_鹿児島,2008,22
かぼちゃ,20080527,41970,2730.0,ニュージーランド_各地_鹿児島,2008,22
かぼちゃ,20080529,84843,2730.0,ニュージーランド_各地_鹿児島,2008,22
かぼちゃ,20080530,52312,2625.0,ニュージーランド_各地_鹿児島,2008,22
かぼちゃ,20080531,51320,2625.0,ニュージーランド_各地_鹿児島,2008,22
かぼちゃ,20080602,56184,2625.0,メキシコ_各地_鹿児島,2008,23
かぼちゃ,20080603,47150,1890.0,メキシコ_各地_鹿児島,2008,23
かぼちゃ,20080605,92916,3360.0,メキシコ_鹿児島,2008,23
かぼちゃ,20080606,69118,1890.0,メキシコ_各地_鹿児島,2008,23
かぼちゃ,20080607,62739,2152.5,メキシコ_鹿児島,2008,23
かぼちゃ,20080609,73767,1890.0,メキシコ_各地_鹿児島,2008,24
かぼちゃ,20080610,41660,3150.0,メキシコ_各地_鹿児島,2008,24
かぼちゃ,20080612,69201,2940.0,メキシコ_各地_鹿児島,2008,24
かぼちゃ,20080613,66196,2152.5,メキシコ_各地_鹿児島,2008,24
かぼちゃ,20080614,59740,2940.0,メキシコ_各地_鹿児島,2008,24
かぼちゃ,20080616,82076,3465.0,各地_鹿児島,2008,25
かぼちゃ,20080617,51772,3097.5,各地_鹿児島,2008,25
かぼちゃ,20080619,61135,3150.0,各地_鹿児島,2008,25
かぼちゃ,20080620,73890,3045.0,各地_鹿児島,2008,25
かぼちゃ,20080621,98595,2205.0,鹿児島,2008,25
かぼちゃ,20080623,73840,3150.0,各地_鹿児島,2008,26
かぼちゃ,20080624,47114,2940.0,各地_鹿児島,2008,26
かぼちゃ,20080626,70070,3045.0,各地_鹿児島,2008,26
かぼちゃ,20080627,57834,3202.5,各地_鹿児島,2008,26
かぼちゃ,20080628,46197,2415.0,鹿児島,2008,26
かぼちゃ,20080630,60054,3360.0,各地_鹿児島,2008,27
かぼちゃ,20080701,33235,1785.0,各地_神奈川_茨城,2008,27
かぼちゃ,20080702,36571,2520.0,各地_神奈川_茨城,2008,27
かぼちゃ,20080703,42165,2835.0,各地_神奈川_茨城,2008,27
かぼちゃ,20080704,54615,2520.0,各地_神奈川_茨城,2008,27
かぼちゃ,20080705,34679,2625.0,各地_神奈川_茨城,2008,27
かぼちゃ,20080707,61270,2625.0,各地_神奈川_茨城,2008,28
かぼちゃ,20080708,43391,2730.0,各地_神奈川_茨城,2008,28
かぼちゃ,20080710,62366,2310.0,各地_神奈川_茨城,2008,28
かぼちゃ,20080711,42868,2362.5,各地_神奈川_茨城,2008,28
かぼちゃ,20080712,60514,2205.0,各地_神奈川_茨城,2008,28
かぼちゃ,20080714,46850,2205.0,各地_神奈川_茨城,2008,29
かぼちゃ,20080715,53084,3360.0,各地_神奈川_茨城,2008,29
かぼちゃ,20080716,49450,2205.0,各地_神奈川_茨城,2008,29
かぼちゃ,20080717,57858,3360.0,各地_神奈川_茨城,2008,29
かぼちゃ,20080718,47878,2205.0,各地_神奈川_茨城,2008,29
かぼちゃ,20080719,55985,2572.5,神奈川_茨城,2008,29
かぼちゃ,20080722,71073,3150.0,各地_神奈川_茨城,2008,30
かぼちゃ,20080723,43588,2940.0,各地_神奈川,2008,30
かぼちゃ,20080724,49294,2730.0,各地_神奈川_茨城,2008,30
かぼちゃ,20080725,53042,2730.0,各地_神奈川_茨城,2008,30
かぼちゃ,20080726,50860,2415.0,各地_神奈川_茨城,2008,30
かぼちゃ,20080728,55478,1706.25,各地_神奈川,2008,31
かぼちゃ,20080729,49178,2073.75,神奈川_茨城,2008,31
かぼちゃ,20080730,46710,2520.0,各地_神奈川,2008,31
かぼちゃ,20080731,40970,2520.0,各地_神奈川,2008,31
かぼちゃ,20080801,54992,1155.0,北海道_各地_茨城,2008,31
かぼちゃ,20080802,41870,2625.0,北海道,2008,31
かぼちゃ,20080804,55734,1732.5,北海道_各地,2008,32
かぼちゃ,20080805,38820,1785.0,北海道_茨城,2008,32
かぼちゃ,20080806,22003,1732.5,北海道_各地,2008,32
かぼちゃ,20080807,39731,1837.5,北海道_各地,2008,32
かぼちゃ,20080808,32829,2205.0,北海道_各地_茨城,2008,32
かぼちゃ,20080809,41217,1837.5,北海道_各地,2008,32
かぼちゃ,20080811,49352,2310.0,北海道,2008,33
かぼちゃ,20080812,44865,1365.0,北海道_各地_茨城,2008,33
かぼちゃ,20080813,48198,2310.0,北海道,2008,33
かぼちゃ,20080814,71377,2310.0,北海道,2008,33
かぼちゃ,20080818,40283,2310.0,北海道,2008,34
かぼちゃ,20080819,26230,2100.0,北海道,2008,34
かぼちゃ,20080820,27631,2100.0,北海道,2008,34
かぼちゃ,20080821,73108,1890.0,北海道,2008,34
かぼちゃ,20080822,61632,2100.0,北海道,2008,34
かぼちゃ,20080823,62305,1365.0,北海道_各地_茨城,2008,34
かぼちゃ,20080825,108437,1470.0,北海道_各地,2008,35
かぼちゃ,20080826,51955,1732.5,北海道_各地,2008,35
かぼちゃ,20080828,75929,1837.5,北海道_各地,2008,35
かぼちゃ,20080829,79894,2100.0,北海道,2008,35
かぼちゃ,20080830,76540,2100.0,北海道,2008,35
かぼちゃ,20080901,119577,2100.0,北海道,2008,36
かぼちゃ,20080902,49520,1837.5,北海道_各地,2008,36
かぼちゃ,20080903,60069,2100.0,北海道,2008,36
かぼちゃ,20080904,36918,2100.0,北海道,2008,36
かぼちゃ,20080905,58481,1575.0,北海道_各地,2008,36
かぼちゃ,20080906,84625,1365.0,北海道_各地,2008,36
かぼちゃ,20080908,94485,1470.0,北海道_各地,2008,37
かぼちゃ,20080909,46906,1391.25,北海道_各地,2008,37
かぼちゃ,20080911,79333,1417.5,北海道_各地,2008,37
かぼちゃ,20080912,92467,1575.0,北海道,2008,37
かぼちゃ,20080913,110746,1417.5,北海道_各地,2008,37
かぼちゃ,20080916,150951,1365.0,北海道_各地,2008,38
かぼちゃ,20080917,39940,1575.0,北海道,2008,38
かぼちゃ,20080918,45206,1575.0,北海道,2008,38
かぼちゃ,20080919,80927,1365.0,北海道_各地,2008,38
かぼちゃ,20080920,80302,1312.5,北海道_各地,2008,38
かぼちゃ,20080922,82547,1312.5,北海道_各地,2008,39
かぼちゃ,20080924,91690,1260.0,北海道_各地,2008,39
かぼちゃ,20080925,59352,1260.0,北海道_各地,2008,39
かぼちゃ,20080926,68174,1575.0,北海道,2008,39
かぼちゃ,20080927,116887,1575.0,北海道,2008,39
かぼちゃ,20080929,82181,1680.0,北海道,2008,40
かぼちゃ,20080930,75176,1496.25,北海道_各地,2008,40
かぼちゃ,20081001,63131,1417.5,北海道_各地,2008,40
かぼちゃ,20081002,95085,1050.0,北海道_各地,2008,40
かぼちゃ,20081003,53028,1207.5,北海道_各地,2008,40
かぼちゃ,20081004,85854,1365.0,北海道,2008,40
かぼちゃ,20081006,58776,1365.0,北海道,2008,41
かぼちゃ,20081007,83448,1233.75,北海道_各地,2008,41
かぼちゃ,20081009,81235,1260.0,北海道_各地,2008,41
かぼちゃ,20081010,67176,919.0,北海道_各地,2008,41
かぼちゃ,20081011,90421,1365.0,北海道,2008,41
かぼちゃ,20081014,132994,1365.0,北海道,2008,42
かぼちゃ,20081015,59257,1050.0,北海道,2008,42
かぼちゃ,20081016,61129,1365.0,北海道,2008,42
かぼちゃ,20081017,86170,1207.5,北海道_各地,2008,42
かぼちゃ,20081018,63470,1575.0,北海道,2008,42
かぼちゃ,20081020,79964,1575.0,北海道,2008,43
かぼちゃ,20081021,84384,1365.0,北海道,2008,43
かぼちゃ,20081023,64674,1207.5,北海道_各地,2008,43
かぼちゃ,20081024,66884,1365.0,北海道,2008,43
かぼちゃ,20081025,62875,1365.0,北海道,2008,43
かぼちゃ,20081027,38117,1207.5,北海道_各地,2008,44
かぼちゃ,20081028,57833,1286.25,北海道_各地,2008,44
かぼちゃ,20081029,35695,1365.0,北海道,2008,44
かぼちゃ,20081030,34427,1312.5,北海道_各地,2008,44
かぼちゃ,20081031,66240,1312.5,北海道_各地,2008,44
かぼちゃ,20081101,67644,1365.0,北海道_各地,2008,44
かぼちゃ,20081104,118645,1575.0,北海道,2008,45
かぼちゃ,20081105,25407,1260.0,北海道,2008,45
かぼちゃ,20081106,46451,1443.75,北海道_各地,2008,45
かぼちゃ,20081107,65072,1470.0,北海道_各地,2008,45
かぼちゃ,20081108,44867,1207.5,北海道_各地,2008,45
かぼちゃ,20081110,86502,1417.5,北海道_各地,2008,46
かぼちゃ,20081111,74252,1680.0,北海道,2008,46
かぼちゃ,20081113,50587,1864.0,北海道_各地,2008,46
かぼちゃ,20081114,85857,1575.0,北海道_各地,2008,46
かぼちゃ,20081115,69330,1785.0,北海道_各地,2008,46
かぼちゃ,20081117,72140,1785.0,北海道_各地,2008,47
かぼちゃ,20081118,53604,1680.0,北海道_各地,2008,47
かぼちゃ,20081119,26280,1732.5,北海道_各地,2008,47
かぼちゃ,20081120,65377,1706.5,北海道_各地,2008,47
かぼちゃ,20081121,49810,1627.5,北海道_各地,2008,47
かぼちゃ,20081122,47835,1680.0,北海道_各地,2008,47
かぼちゃ,20081125,114647,1785.0,北海道_各地,2008,48
かぼちゃ,20081126,72270,1575.0,北海道_各地,2008,48
かぼちゃ,20081127,43370,1732.5,北海道_各地,2008,48
かぼちゃ,20081128,43890,1627.5,北海道_各地,2008,48
かぼちゃ,20081129,37398,1575.0,トンガ_北海道_各地,2008,48
かぼちゃ,20081201,74794,1785.0,メキシコ_各地,2008,49
かぼちゃ,20081202,69160,1785.0,メキシコ_各地,2008,49
かぼちゃ,20081203,43330,1627.5,メキシコ_各地,2008,49
かぼちゃ,20081204,57430,1785.0,メキシコ_各地,2008,49
かぼちゃ,20081205,69020,1470.0,メキシコ_各地,2008,49
かぼちゃ,20081206,39790,1470.0,メキシコ,2008,49
かぼちゃ,20081208,57137,2520.0,メキシコ_鹿児島,2008,50
かぼちゃ,20081209,58480,1890.0,メキシコ,2008,50
かぼちゃ,20081211,81519,2467.5,メキシコ_鹿児島,2008,50
かぼちゃ,20081212,84450,2677.5,メキシコ_鹿児島,2008,50
かぼちゃ,20081213,62418,1890.0,メキシコ,2008,50
かぼちゃ,20081215,80426,2415.0,メキシコ_鹿児島,2008,51
かぼちゃ,20081216,63825,2415.0,メキシコ_鹿児島,2008,51
かぼちゃ,20081217,71150,2467.5,メキシコ_鹿児島,2008,51
かぼちゃ,20081218,77662,1890.0,メキシコ_各地_鹿児島,2008,51
かぼちゃ,20081219,77249,1890.0,メキシコ_各地_鹿児島,2008,51
かぼちゃ,20081220,55720,1575.0,メキシコ_各地_鹿児島,2008,51
かぼちゃ,20081222,33165,2677.5,メキシコ_鹿児島,2008,52
かぼちゃ,20081224,44262,2677.5,メキシコ_鹿児島,2008,52
かぼちゃ,20081225,19740,2677.5,メキシコ_鹿児島,2008,52
かぼちゃ,20081226,13460,1470.0,メキシコ,2008,52
かぼちゃ,20081227,3360,1758.75,メキシコ_鹿児島,2008,52
かぼちゃ,20081228,13860,1732.5,メキシコ_鹿児島,2008,52
かぼちゃ,20081229,3200,1890.0,メキシコ,2009,1
かぼちゃ,20090302,60190,1575.0,ニュージーランド,2009,10
かぼちゃ,20090303,46905,1575.0,ニュージーランド,2009,10
かぼちゃ,20090305,84935,1575.0,ニュージーランド,2009,10
かぼちゃ,20090306,52500,1575.0,ニュージーランド_各地,2009,10
かぼちゃ,20090307,58580,1522.5,ニュージーランド_各地,2009,10
かぼちゃ,20090309,69545,1575.0,ニュージーランド,2009,11
かぼちゃ,20090310,66150,1575.0,ニュージーランド,2009,11
かぼちゃ,20090312,68060,1575.0,ニュージーランド,2009,11
かぼちゃ,20090313,50390,3097.5,ニュージーランド_各地,2009,11
かぼちゃ,20090314,65055,1260.0,ニュージーランド_メキシコ,2009,11
かぼちゃ,20090316,65640,1575.0,ニュージーランド,2009,12
かぼちゃ,20090317,47880,1575.0,ニュージーランド,2009,12
かぼちゃ,20090318,45040,1575.0,ニュージーランド,2009,12
かぼちゃ,20090319,73770,3018.75,ニュージーランド_各地,2009,12
かぼちゃ,20090321,58125,1575.0,ニュージーランド,2009,12
かぼちゃ,20090323,89355,1575.0,ニュージーランド,2009,13
かぼちゃ,20090324,52130,1575.0,ニュージーランド,2009,13
かぼちゃ,20090326,74300,1575.0,ニュージーランド,2009,13
かぼちゃ,20090327,44680,1365.0,ニュージーランド,2009,13
